Name,Coef.,Std. Error,z,Pr(>|z|),n_subj,n_present,n_absent,beta_0,beta_1,tau_0,tau_1,rho,sigma
category: present,39.919129076448186,8.255728678545202,4.835324733986123,1.3292845162403508e-6,6,150,150,650,30,80,15,0.35,175
(Intercept),682.8744721636521,29.870700477638024,22.861013007541267,1.1356431681606272e-115,6,150,150,650,30,80,15,0.35,175
category: present,45.80471270488488,8.667443809027592,5.284685279087347,1.2592104836585393e-7,6,150,150,650,30,80,15,0.35,175
(Intercept),680.3065127068711,34.4725617749022,19.73472459485646,1.0853669023985482e-86,6,150,150,650,30,80,15,0.35,175
category: present,33.30504436913553,15.382156869870087,2.1651738862689687,0.0303743713617493,6,150,150,650,30,80,15,0.35,175
(Intercept),632.3019583381863,17.21796003014786,36.723395642169834,3.091830046565334e-295,6,150,150,650,30,80,15,0.35,175
category: present,30.781645413984318,9.757216408992448,3.1547568613539543,0.0016063191013250984,6,150,150,650,30,80,15,0.35,175
(Intercept),695.7665689119365,21.026614725531896,33.08980442139794,4.1658328148594346e-240,6,150,150,650,30,80,15,0.35,175
category: present,35.66655803946296,9.529147852439202,3.742890612231743,0.00018191543424474918,6,150,150,650,30,80,15,0.35,175
(Intercept),655.0703233161644,40.98790587587049,15.982039319110546,1.7047620895249004e-57,6,150,150,650,30,80,15,0.35,175
category: present,37.04317677844974,8.167074648779732,4.535672608794445,5.742019433116063e-6,6,150,150,650,30,80,15,0.35,175
(Intercept),653.2641388475737,21.238422224766893,30.758600235651155,9.383378904754843e-208,6,150,150,650,30,80,15,0.35,175
category: present,37.63759338020248,8.477797204516433,4.439548679007273,9.014772340104193e-6,6,150,150,650,30,80,15,0.35,175
(Intercept),704.9590020074231,46.54446048161729,15.145927027897256,8.060989889488509e-52,6,150,150,650,30,80,15,0.35,175
category: present,37.45534697896259,13.306466137084586,2.8148230035753854,0.004880410522213013,6,150,150,650,30,80,15,0.35,175
(Intercept),584.5310367435118,32.041715197218686,18.242813568053023,2.359921376014157e-74,6,150,150,650,30,80,15,0.35,175
category: present,27.912977069171326,8.40378355394548,3.321477390510195,0.0008954223677150698,6,150,150,650,30,80,15,0.35,175
(Intercept),629.3089858424044,23.616397131766778,26.647120741203626,1.9326203217149858e-156,6,150,150,650,30,80,15,0.35,175
category: present,36.05282533245728,11.310276440504667,3.1876166353762962,0.0014345058980129808,6,150,150,650,30,80,15,0.35,175
(Intercept),621.0703990725901,31.75473833404328,19.558353545201776,3.502037895031995e-85,6,150,150,650,30,80,15,0.35,175
category: present,31.910159690907488,10.191632847793793,3.1310154287803997,0.0017420300819578868,6,150,150,650,30,80,15,0.35,175
(Intercept),694.0031720405442,14.71879849478998,47.150803259260655,0.0,6,150,150,650,30,80,15,0.35,175
category: present,40.648879335930665,8.845408909911933,4.595477693561526,4.317589826988857e-6,6,150,150,650,30,80,15,0.35,175
(Intercept),636.4708324256376,15.350320289834809,41.46303271907084,0.0,6,150,150,650,30,80,15,0.35,175
category: present,18.263642469668124,11.63079002220269,1.5702839131996706,0.11634907499454025,6,150,150,650,30,80,15,0.35,175
(Intercept),677.920584831282,21.704362454320197,31.234300765943193,3.6477374139957692e-214,6,150,150,650,30,80,15,0.35,175
category: present,26.54736887027829,8.287385971545952,3.2033465029173818,0.0013584043236822745,6,150,150,650,30,80,15,0.35,175
(Intercept),635.5091398299373,34.13780283679349,18.615994206428244,2.383939875548231e-77,6,150,150,650,30,80,15,0.35,175
category: present,16.14780556071038,8.456095479028095,1.9096053965755762,0.05618403976317796,6,150,150,650,30,80,15,0.35,175
(Intercept),619.0552283772014,32.183562945273486,19.23513656427268,1.8804734214820468e-82,6,150,150,650,30,80,15,0.35,175
category: present,44.268728195161046,10.16370580284493,4.355569617409602,1.3272132528392375e-5,6,150,150,650,30,80,15,0.35,175
(Intercept),589.6848372748532,12.536913035839566,47.03588798846314,0.0,6,150,150,650,30,80,15,0.35,175
category: present,19.944969089552522,9.582796005617848,2.0813308639628687,0.03740363199912842,6,150,150,650,30,80,15,0.35,175
(Intercept),683.1775275399274,25.78332835270559,26.496871086398656,1.053142272801235e-154,6,150,150,650,30,80,15,0.35,175
category: present,22.938147707490938,11.583555729185383,1.9802337247531911,0.04767727197724841,6,150,150,650,30,80,15,0.35,175
(Intercept),635.1073750951062,32.50144664285168,19.54089558148301,4.930942201124532e-85,6,150,150,650,30,80,15,0.35,175
category: present,27.78859955755608,8.348596989491622,3.328535272757038,0.0008730394898351147,6,150,150,650,30,80,15,0.35,175
(Intercept),682.3291905835791,41.13858462188124,16.58611245027264,8.782428498831065e-62,6,150,150,650,30,80,15,0.35,175
category: present,33.212087668517626,12.88294257586477,2.577989265491099,0.00993770850530839,6,150,150,650,30,80,15,0.35,175
(Intercept),660.0623341756699,19.59324620001307,33.68825805778062,8.589175646404163e-249,6,150,150,650,30,80,15,0.35,175
category: present,25.232568760858207,8.683429276043704,2.905829938693821,0.003662804613990482,6,150,150,650,30,80,15,0.35,175
(Intercept),594.3579238511271,34.04039346685565,17.46037173247835,2.8705881532044175e-68,6,150,150,650,30,80,15,0.35,175
category: present,39.11508528821933,11.383786363188493,3.436034728717762,0.0005902952992615018,6,150,150,650,30,80,15,0.35,175
(Intercept),673.1924281936351,29.15118798326752,23.09313872834413,5.426636306441596e-118,6,150,150,650,30,80,15,0.35,175
category: present,30.289999720482456,10.343938532329199,2.9282849686135846,0.003408375001169113,6,150,150,650,30,80,15,0.35,175
(Intercept),614.6089285017603,17.464105529695395,35.19269437857549,2.586370996713609e-271,6,150,150,650,30,80,15,0.35,175
category: present,35.219352152136345,11.765951654052914,2.993327967653568,0.002759530323249918,6,150,150,650,30,80,15,0.35,175
(Intercept),635.0997081263272,21.65888783339051,29.322821790841136,5.3085915742464904e-189,6,150,150,650,30,80,15,0.35,175
category: present,35.0881489562556,9.581499721629646,3.6620727418116252,0.00025018279257041663,6,150,150,650,30,80,15,0.35,175
(Intercept),645.0329574249881,19.616537505783416,32.88210048459455,3.9620372668247876e-237,6,150,150,650,30,80,15,0.35,175
category: present,30.16120756788585,9.260579226532608,3.256946118604609,0.0011261780805839814,6,150,150,650,30,80,15,0.35,175
(Intercept),668.5519449220365,34.06710297041499,19.624561134612158,9.539727814013476e-86,6,150,150,650,30,80,15,0.35,175
category: present,34.64631922881842,8.609623497317509,4.024138714034724,5.718420630084102e-5,6,150,150,650,30,80,15,0.35,175
(Intercept),624.2620536076963,16.919691646447276,36.8955928188429,5.437700496323416e-298,6,150,150,650,30,80,15,0.35,175
category: present,19.095068987210272,11.506819070797128,1.6594567855569378,0.09702378174991584,6,150,150,650,30,80,15,0.35,175
(Intercept),665.9910840841249,35.341754105002295,18.844313219582386,3.2718414608076327e-79,6,150,150,650,30,80,15,0.35,175
category: present,34.24047895989031,8.884417164898796,3.853992707047807,0.00011620705804613271,6,150,150,650,30,80,15,0.35,175
(Intercept),653.8962806257861,23.150052610949775,28.245995446096686,1.5940363283848784e-175,6,150,150,650,30,80,15,0.35,175
category: present,43.50104050659947,8.492886839405418,5.122055824971401,3.022223806139411e-7,6,150,150,650,30,80,15,0.35,175
(Intercept),651.2980877290054,18.26955627323826,35.649365424547526,2.410225352823896e-278,6,150,150,650,30,80,15,0.35,175
category: present,39.902068529307265,16.794066763347384,2.3759622425934674,0.017503253763030045,6,150,150,650,30,80,15,0.35,175
(Intercept),651.0971730902509,27.43326242962954,23.733858660099703,1.6129529203864903e-124,6,150,150,650,30,80,15,0.35,175
category: present,55.250837499331844,8.445046209933608,6.542396113160665,6.054089008512829e-11,6,150,150,650,30,80,15,0.35,175
(Intercept),704.4881143823284,28.58053132795941,24.649230845234513,3.7506743000858903e-134,6,150,150,650,30,80,15,0.35,175
category: present,25.850478390488888,10.454763805928971,2.472602812492894,0.013413312548571426,6,150,150,650,30,80,15,0.35,175
(Intercept),661.6680617406087,26.138473328977582,25.313952097082563,2.2427687375951364e-141,6,150,150,650,30,80,15,0.35,175
category: present,27.392885428556987,8.870555471131196,3.088068781905016,0.00201461836398976,6,150,150,650,30,80,15,0.35,175
(Intercept),663.3515511472245,29.10037331063771,22.795293519644808,5.105516578259007e-115,6,150,150,650,30,80,15,0.35,175
category: present,50.40851050561904,8.835851059574033,5.7049977603458135,1.1634461856049226e-8,6,150,150,650,30,80,15,0.35,175
(Intercept),565.0953785661112,19.422740918869327,29.094522803273208,4.2109132753977355e-186,6,150,150,650,30,80,15,0.35,175
category: present,18.152101071778905,11.909599308653199,1.5241571610717473,0.1274694564556039,6,150,150,650,30,80,15,0.35,175
(Intercept),702.0864265567579,28.84821110620097,24.337260427418435,7.909333256027437e-131,6,150,150,650,30,80,15,0.35,175
category: present,30.472505879597925,10.670770254784925,2.855698806366262,0.004294222893212194,6,150,150,650,30,80,15,0.35,175
(Intercept),672.6627342620687,19.450488358216678,34.58333394379317,4.4987672499085126e-262,6,150,150,650,30,80,15,0.35,175
category: present,31.37286701138478,9.429831862605749,3.3269805303522673,0.0008779250721891916,6,150,150,650,30,80,15,0.35,175
(Intercept),672.097156549486,45.91719886246663,14.637154992023431,1.6273656597854143e-48,6,150,150,650,30,80,15,0.35,175
category: present,36.69171220353755,9.438006947623242,3.8876547143014726,0.00010121747157994506,6,150,150,650,30,80,15,0.35,175
(Intercept),615.6088224403851,26.384238870557006,23.332445762813425,2.0776422991608543e-120,6,150,150,650,30,80,15,0.35,175
category: present,33.65546078057603,12.130435386631598,2.7744643706413195,0.005529269029948796,6,150,150,650,30,80,15,0.35,175
(Intercept),608.8351055214989,27.17423506180154,22.404866379378984,3.528506708230758e-111,6,150,150,650,30,80,15,0.35,175
category: present,8.003452183636487,8.774439508646088,0.9121325841667844,0.361698927342159,6,150,150,650,30,80,15,0.35,175
(Intercept),644.4554149534436,17.482529352368832,36.86282470711949,1.8223382554602327e-297,6,150,150,650,30,80,15,0.35,175
category: present,27.959713156575962,9.410153039327405,2.971228314749533,0.0029661118226499677,6,150,150,650,30,80,15,0.35,175
(Intercept),631.0273532720863,22.217324320524245,28.402490964636396,1.8838375762580873e-177,6,150,150,650,30,80,15,0.35,175
category: present,21.68847617747587,8.364881611250272,2.5928013312592673,0.009519774487875513,6,150,150,650,30,80,15,0.35,175
(Intercept),608.7645505025795,31.08039642893327,19.586769167972072,2.0051807528952312e-85,6,150,150,650,30,80,15,0.35,175
category: present,34.51384992471187,12.609432679105579,2.737145342145562,0.0061974905148466175,6,150,150,650,30,80,15,0.35,175
(Intercept),677.2323025595575,28.580175434667,23.69587632894977,3.976525870825306e-124,6,150,150,650,30,80,15,0.35,175
category: present,26.85837023751973,13.433538933619284,1.9993517992718177,0.04557030324882347,6,150,150,650,30,80,15,0.35,175
(Intercept),661.9342664038252,32.9440828040157,20.092660352442383,8.555296504728009e-90,6,150,150,650,30,80,15,0.35,175
category: present,45.063994311745134,12.467653746591715,3.6144727169748587,0.0003009595052657937,6,150,150,650,30,80,15,0.35,175
(Intercept),595.9737308372972,23.651031449855616,25.19863592845273,4.145969901860032e-140,6,150,150,650,30,80,15,0.35,175
category: present,50.66752599430369,11.940369657876339,4.243380016370045,2.2017811692401707e-5,6,150,150,650,30,80,15,0.35,175
(Intercept),634.2631449244667,27.35318069458281,23.187911929016725,6.029852315364655e-119,6,150,150,650,30,80,15,0.35,175
category: present,35.835076777462916,9.295633925465399,3.855043891013467,0.00011570886816099391,6,150,150,650,30,80,15,0.35,175
(Intercept),620.0877168882572,49.416610943875575,12.548163563715764,4.0683605623392135e-36,6,150,150,650,30,80,15,0.35,175
category: present,12.347810348103248,10.425022172144484,1.1844397205309,0.23623904465504353,6,150,150,650,30,80,15,0.35,175
(Intercept),667.7033052217039,31.941485747999554,20.90395263669039,4.928974601241651e-97,6,150,150,650,30,80,15,0.35,175
category: present,33.296226373010754,8.941939999693092,3.7236020789843765,0.00019640039778438028,6,150,150,650,30,80,15,0.35,175
(Intercept),696.7853585505429,32.520400832669544,21.426099946792846,7.63110243471835e-102,6,150,150,650,30,80,15,0.35,175
category: present,20.889019900798232,8.666879315110675,2.4102123891789167,0.01594323623760731,6,150,150,650,30,80,15,0.35,175
(Intercept),611.1161823345664,31.345569229227095,19.496094579285934,1.1849215267610707e-84,6,150,150,650,30,80,15,0.35,175
category: present,28.01615012744828,8.201629683028004,3.415924786926596,0.0006356580138573751,6,150,150,650,30,80,15,0.35,175
(Intercept),580.459268381853,19.751006787118854,29.388844560592982,7.625625681554799e-190,6,150,150,650,30,80,15,0.35,175
category: present,40.162017495102624,11.663758622056902,3.44331692694272,0.0005746254924225857,6,150,150,650,30,80,15,0.35,175
(Intercept),683.757652149869,41.346894771756695,16.53709803177121,1.9835013618855164e-61,6,150,150,650,30,80,15,0.35,175
category: present,30.06825488071596,11.125079117108182,2.7027452626810446,0.006876942797695589,6,150,150,650,30,80,15,0.35,175
(Intercept),726.3381697532599,35.98842346087398,20.18255038437354,1.3936671736051447e-90,6,150,150,650,30,80,15,0.35,175
category: present,28.257546986776973,9.757706257898457,2.895921053567652,0.003780474929973685,6,150,150,650,30,80,15,0.35,175
(Intercept),725.6384707256623,21.840602824248695,33.2242876519881,4.801705281297866e-242,6,150,150,650,30,80,15,0.35,175
category: present,31.934005926452606,8.52135687653949,3.747525938547589,0.00017858737383568955,6,150,150,650,30,80,15,0.35,175
(Intercept),565.2014103082215,30.287815711988802,18.661015891102977,1.0275895542442847e-77,6,150,150,650,30,80,15,0.35,175
category: present,32.92329043081011,8.27019640080898,3.9809562959822333,6.863856963246392e-5,6,150,150,650,30,80,15,0.35,175
(Intercept),658.6576145133523,21.05217092596688,31.286921279027265,7.029129929243514e-215,6,150,150,650,30,80,15,0.35,175
category: present,30.651899775525912,8.414000908767639,3.642963687297172,0.0002695168719072309,6,150,150,650,30,80,15,0.35,175
(Intercept),661.869242895225,31.68561003126778,20.88863816231039,6.792888908376203e-97,6,150,150,650,30,80,15,0.35,175
category: present,25.28104751338584,15.457842952974643,1.635483527054521,0.1019477251608931,6,150,150,650,30,80,15,0.35,175
(Intercept),686.66280552067,15.716328183752196,43.691045229670976,0.0,6,150,150,650,30,80,15,0.35,175
category: present,4.220033820297133,9.040064324091356,0.4668145788576899,0.6406325443938787,6,150,150,650,30,80,15,0.35,175
(Intercept),621.6055370191893,35.29761560804512,17.61041153378959,2.0494955242042295e-69,6,150,150,650,30,80,15,0.35,175
category: present,18.728987763173745,9.517523544285334,1.9678425460181086,0.04908615713990427,6,150,150,650,30,80,15,0.35,175
(Intercept),676.0388368567624,22.01070331041365,30.714095198262772,3.6903527363967795e-207,6,150,150,650,30,80,15,0.35,175
category: present,25.57794206697611,8.561910384102701,2.9874106267764575,0.0028135154413973435,6,150,150,650,30,80,15,0.35,175
(Intercept),636.6081883959854,14.813551230430335,42.97471811406372,0.0,6,150,150,650,30,80,15,0.35,175
category: present,38.747368422957194,8.350758440768729,4.6399819486803775,3.484396131152248e-6,6,150,150,650,30,80,15,0.35,175
(Intercept),587.1755603128073,18.59812681229098,31.57175807214947,9.01713278168352e-219,6,150,150,650,30,80,15,0.35,175
category: present,33.82894966875945,11.013808055889685,3.0715034706519386,0.0021298368809404325,6,150,150,650,30,80,15,0.35,175
(Intercept),634.7939149629949,33.33022538747556,19.045593229067403,7.147171032468948e-81,6,150,150,650,30,80,15,0.35,175
category: present,23.237628974162742,13.866465632019715,1.6758148464669778,0.09377446515868886,6,150,150,650,30,80,15,0.35,175
(Intercept),646.6744826051189,26.50829545390903,24.395174096709315,1.924252490371846e-131,6,150,150,650,30,80,15,0.35,175
category: present,25.81102892241714,8.488308801370966,3.0407740253568933,0.002359708582302953,6,150,150,650,30,80,15,0.35,175
(Intercept),685.5096094993402,31.927107294008568,21.471084216514118,2.901694229762851e-102,6,150,150,650,30,80,15,0.35,175
category: present,17.46632519218906,10.301798352887658,1.6954637038972076,0.08998749005217306,6,150,150,650,30,80,15,0.35,175
(Intercept),661.2993451128847,22.272944448244186,29.690701498831963,1.0123645676691748e-193,6,150,150,650,30,80,15,0.35,175
category: present,32.21805092234407,9.029330795678723,3.5681549000024515,0.00035950395906127766,6,150,150,650,30,80,15,0.35,175
(Intercept),612.1771265175884,38.15624283178554,16.043957189821178,6.30083874873354e-58,6,150,150,650,30,80,15,0.35,175
category: present,19.408581726919888,8.060378089682793,2.407899668101511,0.01604458972778411,6,150,150,650,30,80,15,0.35,175
(Intercept),594.6521231383498,39.376511155219184,15.10169656205134,1.578198555190707e-51,6,150,150,650,30,80,15,0.35,175
category: present,28.708421782038382,11.722791146207333,2.44894082168532,0.014327698625084985,6,150,150,650,30,80,15,0.35,175
(Intercept),727.7789446856881,22.017428935024313,33.05467440514686,1.3327169972444191e-239,6,150,150,650,30,80,15,0.35,175
category: present,35.73136282525412,9.129513049572912,3.9138300839523605,9.08435724036613e-5,6,150,150,650,30,80,15,0.35,175
(Intercept),581.2024308215391,33.59823981182813,17.298597607393976,4.819790864943551e-67,6,150,150,650,30,80,15,0.35,175
category: present,34.34899964579222,12.696014776939984,2.7054946177426453,0.006820275348930855,6,150,150,650,30,80,15,0.35,175
(Intercept),672.5612175842298,22.716194583859952,29.60712522079249,1.2098083682186783e-192,6,150,150,650,30,80,15,0.35,175
category: present,40.85575357826008,14.419269561437396,2.8334135376402063,0.004605376474248185,6,150,150,650,30,80,15,0.35,175
(Intercept),641.2905640048057,19.327148379316576,33.18081650840424,2.0361196096617116e-241,6,150,150,650,30,80,15,0.35,175
category: present,8.908551377216199,9.068134214570371,0.9824018002404773,0.3259019397926244,6,150,150,650,30,80,15,0.35,175
(Intercept),701.1348748249745,18.33716308211266,38.23573317668261,7.1803e-320,6,150,150,650,30,80,15,0.35,175
category: present,24.360365095556034,8.191463007264169,2.9738723197496375,0.002940674097159683,6,150,150,650,30,80,15,0.35,175
(Intercept),710.1398725309427,31.995970401658653,22.194665878742327,3.867140071709973e-109,6,150,150,650,30,80,15,0.35,175
category: present,33.05093656536381,8.236939419841395,4.012526362127867,6.007236793583256e-5,6,150,150,650,30,80,15,0.35,175
(Intercept),673.3801936061923,42.12223626045248,15.986335327557434,1.5912035157099336e-57,6,150,150,650,30,80,15,0.35,175
category: present,21.762559249196265,8.260940795139229,2.6343923517768633,0.008428802639457332,6,150,150,650,30,80,15,0.35,175
(Intercept),666.4553227233889,29.771166070159428,22.385932789894916,5.3964543701524026e-111,6,150,150,650,30,80,15,0.35,175
category: present,21.02483982122942,8.2550140828584,2.546917498891693,0.01086791233032585,6,150,150,650,30,80,15,0.35,175
(Intercept),652.2046840835305,34.84226700021392,18.718778662695115,3.480400952482353e-78,6,150,150,650,30,80,15,0.35,175
category: present,16.8456952913898,8.723058400194281,1.931168463920247,0.053462222565837436,6,150,150,650,30,80,15,0.35,175
(Intercept),666.0889213706128,32.67126986878035,20.38760427880113,2.1544047387930306e-92,6,150,150,650,30,80,15,0.35,175
category: present,40.289933041500795,13.60669755467702,2.961036862883159,0.0030660523939931056,6,150,150,650,30,80,15,0.35,175
(Intercept),600.7280474065129,18.32936874210903,32.77407181112728,1.378846707631958e-235,6,150,150,650,30,80,15,0.35,175
category: present,25.089255162663985,13.304632467226945,1.8857533437669836,0.05932820080424938,6,150,150,650,30,80,15,0.35,175
(Intercept),693.6330340112136,48.1272312411483,14.412485740882685,4.3188231127590397e-47,6,150,150,650,30,80,15,0.35,175
category: present,38.675771046311894,8.505306207407946,4.547252045155775,5.435089464473449e-6,6,150,150,650,30,80,15,0.35,175
(Intercept),635.0942172392238,60.637989333408015,10.47353687384426,1.1429123109989112e-25,6,150,150,650,30,80,15,0.35,175
category: present,42.085262144006386,9.64403946278016,4.363862498326417,1.2778591409089253e-5,6,150,150,650,30,80,15,0.35,175
(Intercept),660.9102643465725,19.727634888064255,33.501748592601984,4.5452171785788925e-246,6,150,150,650,30,80,15,0.35,175
category: present,28.222551090933496,8.419526290997966,3.3520355083526057,0.0008021972916261739,6,150,150,650,30,80,15,0.35,175
(Intercept),634.8341726336857,33.18727999781742,19.128840106071845,1.4527054707995626e-81,6,150,150,650,30,80,15,0.35,175
category: present,29.997194633407673,8.21038043809599,3.6535693881152365,0.0002586198566464792,6,150,150,650,30,80,15,0.35,175
(Intercept),607.1806792029676,17.983351934729967,33.76348755263821,6.777991169802289e-250,6,150,150,650,30,80,15,0.35,175
category: present,28.15525298540845,8.566838706974023,3.2865394048434746,0.001014265821208746,6,150,150,650,30,80,15,0.35,175
(Intercept),638.4304512262439,35.03938689158893,18.220365932815355,3.55767887196912e-74,6,150,150,650,30,80,15,0.35,175
category: present,43.74260723509122,8.291766444224569,5.275426838096614,1.3244744444262722e-7,6,150,150,650,30,80,15,0.35,175
(Intercept),617.1318708256592,43.338323353984876,14.23986492935969,5.182713024169457e-46,6,150,150,650,30,80,15,0.35,175
category: present,34.2003018645784,8.993987417904195,3.802573905818055,0.00014320052756610022,6,150,150,650,30,80,15,0.35,175
(Intercept),673.6117188670576,27.989522960571215,24.06656661551442,5.599870599044544e-128,6,150,150,650,30,80,15,0.35,175
category: present,26.329219041020924,11.647652370060385,2.260474317442599,0.0237918286372335,6,150,150,650,30,80,15,0.35,175
(Intercept),600.8600770888814,42.67476803765342,14.079984607267738,5.0420772394084336e-45,6,150,150,650,30,80,15,0.35,175
category: present,37.479964350358586,8.63775970444825,4.339083932962068,1.4307787405038138e-5,6,150,150,650,30,80,15,0.35,175
(Intercept),657.6111561802825,26.46330313638739,24.84992719129074,2.5905569371885175e-136,6,150,150,650,30,80,15,0.35,175
category: present,19.321562998996576,9.76230723866281,1.979200462209909,0.04779344091424417,6,150,150,650,30,80,15,0.35,175
(Intercept),649.1138225149562,24.6766207921611,26.304810045999368,1.6895042952198782e-152,6,150,150,650,30,80,15,0.35,175
category: present,14.347628550645382,15.910119651956279,0.9017926240976587,0.36716703868687794,6,150,150,650,30,80,15,0.35,175
(Intercept),636.8042326272522,53.66732347417193,11.865772157125036,1.7825032054442989e-32,6,150,150,650,30,80,15,0.35,175
category: present,44.98645074893572,11.715846596321553,3.8397951338028102,0.00012313702086716666,6,150,150,650,30,80,15,0.35,175
(Intercept),678.8434077063088,17.89125850088612,37.94274213145413,5.082997087e-315,6,150,150,650,30,80,15,0.35,175
category: present,18.40171749551493,8.290570789939668,2.219595967728157,0.02644620624480226,6,150,150,650,30,80,15,0.35,175
(Intercept),665.6978379761671,42.61431696111688,15.621459768640154,5.200130986052686e-55,6,150,150,650,30,80,15,0.35,175
category: present,24.013654291015907,9.731824784162141,2.4675387014875603,0.013604551406169701,6,150,150,650,30,80,15,0.35,175
(Intercept),658.9473291205752,22.175528492337662,29.715067640812354,4.905272568650822e-194,6,150,150,650,30,80,15,0.35,175
category: present,32.737381812751046,8.492116860922557,3.855031948912036,0.00011571451657803374,6,150,150,650,30,80,15,0.35,175
(Intercept),646.9697036760105,30.047664812317706,21.53144704312571,7.902722446058504e-103,6,150,150,650,30,80,15,0.35,175
category: present,11.52099673348273,10.74962651256472,1.0717578624723745,0.28382880395897264,6,150,150,650,30,80,15,0.35,175
(Intercept),631.1703722640992,27.741380177987907,22.75194558506203,1.3727582987240782e-114,6,150,150,650,30,80,15,0.35,175
category: present,38.137753056415434,11.640076137282456,3.2764178349540627,0.0010513289793649269,6,150,150,650,30,80,15,0.35,175
(Intercept),686.4779894510759,21.035371519639817,32.63445995285328,1.3314140298446504e-233,6,150,150,650,30,80,15,0.35,175
category: present,27.310632281213728,9.540116648974832,2.8627147115804386,0.004200285668051961,6,150,150,650,30,80,15,0.35,175
(Intercept),607.6164496833424,30.77827363031417,19.741732657964548,9.44818991048676e-87,6,150,150,650,30,80,15,0.35,175
category: present,29.705525321840486,9.982118987163213,2.975873695759502,0.002921551600467354,6,150,150,650,30,80,15,0.35,175
(Intercept),664.6255064533439,34.18138268783632,19.444079033404797,3.270953049914745e-84,6,150,150,650,30,80,15,0.35,175
category: present,30.933302336507534,9.69811215156259,3.1896210162431937,0.0014245947947413376,6,150,150,650,30,80,15,0.35,175
(Intercept),672.826057996212,30.482886929735457,22.072255149163162,5.840470895327868e-108,6,150,150,650,30,80,15,0.35,175
category: present,34.58618496124031,10.43349181152263,3.3149194522819023,0.0009166953481132677,6,150,150,650,30,80,15,0.35,175
(Intercept),662.7408022309262,22.677583200062717,29.22448994604916,9.474702166804393e-188,6,150,150,650,30,80,15,0.35,175
category: present,31.392576841347054,8.73145985539635,3.5953411412577627,0.0003239667698849214,6,150,150,650,30,80,15,0.35,175
(Intercept),634.7521046759124,15.223639788566715,41.69516051953785,0.0,6,150,150,650,30,80,15,0.35,175
category: present,24.021666328763732,10.883964322673688,2.2070695581683712,0.027309200157158094,6,150,150,650,30,80,15,0.35,175
(Intercept),651.2629481184827,9.536302127806929,68.29302798822442,0.0,6,150,150,650,30,80,15,0.35,175
category: present,38.25039641142579,8.537322838057266,4.480373664788102,7.451247420719947e-6,6,150,150,650,30,80,15,0.35,175
(Intercept),644.0209250403982,31.159892031238716,20.668265615129478,6.687658726546626e-95,6,150,150,650,30,80,15,0.35,175
category: present,43.22351614214798,11.41320646121777,3.7871492370721644,0.00015238558242142156,6,150,150,650,30,80,15,0.35,175
(Intercept),674.6554514707925,36.814404189269034,18.325855499447325,5.14657790245238e-75,6,150,150,650,30,80,15,0.35,175
category: present,24.97616574615106,10.388033592216889,2.4043208490261483,0.016202545658222166,6,150,150,650,30,80,15,0.35,175
(Intercept),664.6306136562164,43.58457642705623,15.249215849752531,1.6662211935945964e-52,6,150,150,650,30,80,15,0.35,175
category: present,27.29326996374545,8.286656267465045,3.2936408948086706,0.0009889876154986674,6,150,150,650,30,80,15,0.35,175
(Intercept),603.1493206892662,32.91998533743165,18.32167646816828,5.557421976900636e-75,6,150,150,650,30,80,15,0.35,175
category: present,23.7421433611905,8.271825670672717,2.8702422302451205,0.004101574606411834,6,150,150,650,30,80,15,0.35,175
(Intercept),677.2984676098931,20.717007869406117,32.69287108830494,1.9721413568346276e-234,6,150,150,650,30,80,15,0.35,175
category: present,24.026405008209252,10.035110283287807,2.3942342764505695,0.016655106752735023,6,150,150,650,30,80,15,0.35,175
(Intercept),621.7299917833326,48.81024471461398,12.737694625759255,3.6502222271927755e-37,6,150,150,650,30,80,15,0.35,175
category: present,27.00499261162367,11.320561968132424,2.385481629590756,0.01705677424003669,6,150,150,650,30,80,15,0.35,175
(Intercept),639.479770522645,23.03448452191311,27.76184419991238,1.2537471661844202e-169,6,150,150,650,30,80,15,0.35,175
category: present,40.878694581813406,8.280871438192316,4.936520858574889,7.952853518905668e-7,6,150,150,650,30,80,15,0.35,175
(Intercept),644.4693690955571,25.325637423668486,25.447310893476576,7.560313726875005e-143,6,150,150,650,30,80,15,0.35,175
category: present,29.311761406078272,9.008508323271142,3.2537863488851917,0.001138778907150843,6,150,150,650,30,80,15,0.35,175
(Intercept),626.5392700425039,22.33201749439116,28.05565015341151,3.408323341958985e-173,6,150,150,650,30,80,15,0.35,175
category: present,17.718748185837168,12.945841815999106,1.3686825806831249,0.17109851768056877,6,150,150,650,30,80,15,0.35,175
(Intercept),606.0910389710244,23.383905231571752,25.919153920993118,4.051418869202235e-148,6,150,150,650,30,80,15,0.35,175
category: present,22.748937042710214,8.654105148158466,2.6286873863037163,0.008571511676487462,6,150,150,650,30,80,15,0.35,175
(Intercept),650.9674392595374,15.322481278512138,42.48446628369765,0.0,7,150,150,650,30,80,15,0.35,175
category: present,30.593677851971023,7.85522689332544,3.894690537579044,9.832417770777311e-5,7,150,150,650,30,80,15,0.35,175
(Intercept),667.1979005744943,34.07292015584734,19.58147107799314,2.2250108134166118e-85,7,150,150,650,30,80,15,0.35,175
category: present,25.050584326564948,9.22636061086979,2.7151100399275823,0.006625375213320125,7,150,150,650,30,80,15,0.35,175
